"beelhkedh [bææ-]"	"v6"	"kassere, vrake, kaste, slenge"	"(én gang)"
"bigkedh"	"v6"	"lage, bygge"
"bøørhkedh"	"v6"	"slite av, dele en reinflokk"	"(om hund)"
"deebledh"	"v6"	"baktale"
"dibledh"	"v6"	"baktale"
"deeredh"	"v6"	"bedra"	"(i handel)"
"dijpedh"	"v6"	"nappe"	"(om fisk), ta, gripe"
"eerjedh"	"v6"	"ødelegge"
"firredh"	"v6"	"skake, røre om, lugge, riste"
"geelkedh"	"v6"	"rekke, overrekke, greie ut, rekke fram"	"(noe), tilby, utgreie"
"geervedh"	"v6"	"ferdig gjøre-, ta seg sammen, fatte mot"
"gïrredh"	"v6"	"protestere, absolutt ville være med"	"(om barn)"
"gutnedh"	"v6"	"beundre, speide, speide på, gi akt på"
"guvsedh"	"v6"	"geipe, sette trut"	"(munnjien barre guvsie setter bare en foraktelig trut mot meg)"
"irhkedh"	"v6"	"skade, skamslå, lemleste, pine, plage, mobbe"
"jeeredh"	"v6"	"fraråde, hindre"
"jøørtedh"	"v6"	"begrave, holde seg rolig innen et bestemt område"
"løøbpedh"	"v6"	"bre ut"	"(en gang) f. eks. klær, hår til tørk, skinn til å ligge på"
"leebpedh"	"v6"	"bre ut"	"(en gang) f. eks. klær, hår til tørk, skinn til å ligge på"
"leenedh"	"v6"	"pakke ned, legge lagvis"	"(f. eks. fisk under salting)"
"lidtedh"	"v6"	"fuglefangst drive-, jakte etter fugl"
"løøvedh"	"v6"	"løsne/ta løs, skille"	"(skille/løsne korsbeinet fra steika"	"(låret)-gaatnam råaksjeste løøvedh),"	"(dellie viht aalkam guelieh løøvedh)"
"neeledh"	"v6"	"gjøre sløv, gjøre ukvass"	"(nejpiem neeledh)"
"njøørkedh"	"v6"	"angripe"	"(jih dellie bienjh båetieh njøørken)"
"nøødtedh VI, nøøredh"	"v6"	"rekke, ha tid til, nå"
"reegedh"	"v6"	"sette på skjeve, på kant, få til å helle"
"seeptjedh"	"v6"	"koste, feie, klargjøre flytteveien, samle"
"skilledh"	"v6"	"vende"	"(føttene) mot varmen, strekke ut føttene når man sitter)"	
"sleevhkedh"	"v6"	"kaste"	"(goh dam ammes almam vuajnije, dellie bæksa dam jijtse guhkies saejhtieklaahkam jih sleevhkie altese vøøste)"
"snjipkedh"	"v6"	"slippe løs, spenne fra"	"(kjørerein), slippe hund etter rein)"	
"speehkedh"	"v6"	"slå"	"(en gang med flat hånd)"
"teeksedh"	"v6"	"holde på med, holde på å"
"tjeekedh"	"v6"	"gi plass, gå til side, romme"	"(om bøtte e.l.)"
"snirredh"	"v6"	"knurre"
"krovredh"	"v6"	"knurre"
"geelkedh"	"v6"	"rekke, overrekke, greie ut"	"(lasso, hår, tråder, garn)"
