Aejlies Voejkene	n	Den hellige Ånd
Elmie	n	Himmelen
Gehenna	n	helvete
Hatsves-ietnie	n	Den onde kvinnen
Jupmele	n	Gud
Lutniestæjja	n	Frelseren
Rovhte	n	dødsgudinnen
Rovhtege	n	kjerringa til Staaloe
aajkoe-laevie	n	tremenning
aamhteseprovsa	n	sakprosa
aamhtesh	n	materiale
aanjah	n	sener på framsida av reinfot
aarehke-aaltoe	n	tidligfödende simle
aarh-skuvle	n	förskole
aeblehts-voete	n	latskap, dovenskap
aehpie	n	problem, knipe, vanskelig, tvungen situasjon	(aahpan sjïdtimh-vi kom  i knipe/fikk problemer)	(aehpesne  lin-de var i knipe/i en vanskelig situasjon/hadde problemer)	(aehpesne -	(er) i knipe/har problem)
aeriebistie	n	fra för
baahkes-laante	n	varmsommerland
baakoe-nuhtjeme	n	uttrykk
baaltege	n	medmenneske, neste, den som er ved siden av	parallell
baarhkohkh	n	sommersko uten hår
badtjere	n	lege, doktor
barkoe-duehkie	n	seminar,arbeidsgruppe
barkoe-dåehkie	n	arbeidsgruppe, seminar
barkoe-jiehtese	n	terminologi
barkoe-mehkie	n	arbeidsleir
barkoe-vuekie	n	arbeidsform
bealloe-råantjoe	n	bjöllokse
beapmoe-voesse	n	matsekk
bejsjeme	n	rommet på hver side av dören i kåta
biegke-raejkie	n	med vinden	(-n)	(-m)
bielie-gievlie	n	sirkel halv-
bieljie-gietjie	n	örespiss
biessie-govkije	n	neverfakkel
boelhke-sieve	n	tidslinje
brööke	n	brök
bröökesieve	n	brökstrek
buhtjeme-lihtie	n	mjölkekjörle
byjjehtimmie	n	opplysning	(andre opplysninger-jeatjah byjjehtimmieh)
båassjoe-raejkie	n	hull, åpning midt imot döra i ei kåte
båatsoe-almetje	n	reineier , en som arbeider i reinskogen
båatsoe-buerie	n	eier rein
båatsoe-burrie	n	reindrift person som driver med-
bæjngoe-vaarjoeh	n	yttertöy, ytterklær
daajroetjiehpie	n	kunst
daata-gaevnie	n	dataspill
daatabarkoe, daatagiehtelimmie	n	databehandling
daelvie-juhteme	n	vinterflytting
daelvie-laante	n	vinterland
daelvie-muadta	n	vinterpels
dajve-ektievoete	n	lokalsamfunn
deahpadimmieh	n	fakta, hendelse	(pl)
deavere	n	bagasje	(snö)	kram	(deavere lopme-kram snö som nesten fester/klabber til skiene)
derhvie-gåetie	n	gamme torv-
derhvie-laanoe	n	torvhytte , lang vannrett stokk dekt med skråstilte stranger med ris og torv oppå
desimaltaale	n	desimaltall
diagramme	n	diagram
digkiedimmie-lahtese	n	debattinnlegg
dijre-guedtije	n	budbærer
doedtevierhtieh	n	tilskuddsmidler, stöttemidler
doerkh	n	ris på jordgolvet
dreblie	n	punkt, prikk
dreblie-diagramme	n	punktdiagram
driekte	n	fart
duehkie	n	gruppe, utvalg
duehkie	n	utvalg, gruppe
dåaroe-niere	n	kriger, soldat
dåaroe-åejvie	n	krigsleder, offiser
dåaroe-åejvie	n	offiser, krigsleder
dåarsta	n	torsdag
dïjmeme-bearkoe	n	ferdigkokt mört kjött
earna	n	foretak, hensikt, tanke
easehts	n	usyret	(bröd)
eejleskodtje	n	hellig, en som er
eelkie	n	gift sönn
ektesevuekiebarkoe	n	fellesarbeide
ektievoete-jieleme	n	samfunnsliv
ektievoete-tsiehkie	n	samfunnssituasjon
elmie-rijhke	n	himmelriket
elmie-tjelmie	n	regndråpe	(förste)
faage-aamhtesh	n	fagstoff
faagejiehtese	n	faguttrykk
faamie	n	kraft, styrke, makt
faamohke	n	makthaver
