eensi-laakan _ på en ordentlig måte
seamma-laakan _ på samme måte
hijven-laakan _ på en bra måte
geesjele-laakan _ noenlunde, på noenlunde skikkelig vis
vesties-laakan _ på en stygg måte
njaelkies-laakan _ på en god måte
molsehthlaakan _ xxx
iemie-laakan _ på en naturlig måte
tjaebpies-laakan _ på en pen måte
tjirkes-laakan _ på en fet og i godt hold måte (om rein) ; på en tett og fast måte, stramt og riktig godt (om skinn, tøy og lign.) ; på en pålitelig måte (om tjener) ; på våårege-laakan _ på en varsom, forsiktig måte
tjiehpies-laakan _ på en særdeles dyktig måte, på en særdeles ordentlig måte 
rudtjeste _ er i en tilstand med ryggsmerter
radtjoes-laakan _  raskt og effektivt ; uvørent og uforsiktig
ektese-vyöki _ med forente krefter
aelhkies-laakan _ på en enkel måte
åarjege _ 
åajvoeh-laakan _ på en 
tjïelkelaakan
tjielkelaakan _ på en klar og ren måte
skåalvode _ naken
